trip_id,time,speed,Number_of_trips
NORMAL_339_Katraj To Santnagar MIDC Police Station_Up-1325_0,0.457777777,35.678903659583334,918.0
NORMAL_148_Bhekhrainagar To Pimplegurav_Up-1345_0,0.458333336,28.62577063021053,570.0
NORMAL_169_Ma Na Pa To Keshavnagar (Vai Koregaon Park)_Up-1415_0,0.459166667,25.322360830235294,160.0
NORMAL_205_Vasantdada Putala Sangvi To Hadapsar Gadital_Down-1315_0,0.459166669,28.56674423107143,417.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-1345_0,0.460277777,33.3371687525,765.0
NORMAL_12_Upper Depot To Bhakti Shakti_Up-1420_0,0.460555555,23.943906685833337,470.0
NORMAL_66_Marketyard To Agalambe (Thakarwadi)_Up-1415_0,0.460833332,31.4855912895,999.0
NORMAL_50_Shaniwarwada To Sinhagad_Up-1400_0,0.461388888,26.296596650166666,563.0
NORMAL_103_Katraj To Kothrud Depot_Up-1340_0,0.461944444,22.49743052472727,814.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-1400_0,0.462777778,31.92157271,758.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1425_0,0.464444445,24.341143816727275,338.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1250_0,0.465833331,24.193898869375,671.0
NORMAL_310_Pune Station To Walhekarwadi_Up-1400_0,0.465833335,33.4918022135,714.0
NORMAL_174_NDA 10 No Gate Bus Stand To Pune Station_Down-1345_0,0.466111109,24.235708930478264,867.0
NORMAL_296_Jambhulwadi To Shivajinagar_Up-1400_0,0.466388888,22.42062589047619,962.0
NORMAL_103_Katraj To Kothrud Depot_Up-1420_0,0.466944445,20.618475852699998,735.0
NORMAL_103_Katraj To Hinjawadi - Maan Phase 3_Up-1355_0,0.46777778,28.750660098275862,1215.0
NORMAL_175_Ma Na Pa To Hadapsar Gadital_Up-1425_0,0.469166667,30.349557661789476,163.0
NORMAL_24_Katraj To Lohagaon_Up-1335_0,0.469722224,31.887373038,323.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1425_0,0.469999999,29.863738750333333,547.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1425_0,0.470000001,22.45451896189474,166.0
NORMAL_29_Swargate To Alandi_Up-1335_0,0.471111111,37.25087001424242,754.0
NORMAL_102_Kothrud Depot To Lohgaon_Up-1330_0,0.471388889,29.932946061913043,254.0
NORMAL_VJR3_Kothrud Depot To Hadapsar Gadital_Up-1350_0,0.471388891,23.89398342,554.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,0.472777778,33.0906234005,666.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1420_0,0.473611115,30.56953842814815,581.0
NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1420_0,0.47388889,28.9053556878,806.0
NORMAL_154_Pune Station To Vishrantwadi_Up-1435_0,0.474166668,29.3354444676,339.0
NORMAL_337_Dhayari Maruti Mandir To Bhakti Shakti_Up-1310_0,0.474722221,35.39414249074074,1146.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-1355_0,0.47472222199999997,29.548293454899998,493.0
NORMAL_149_Shewalwadi To Pimprigaon_Up-1405_0,0.474722223,32.662792144,478.0
NORMAL_VJR2_Kesnand Phata To Warje Malwadi_Down-1315_0,0.476666667,22.03736287035,799.0
NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1345_0,0.476944444,29.071115644826087,550.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1415_0,0.476944448,28.214799142846154,535.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1405_0,0.476944448,28.214799142846154,535.0
NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1355_0,0.477222222,33.49451471959091,404.0
NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1400_0,0.477222223,36.611082046470585,1123.0
NORMAL_298_Katraj To Chinchwad Gaon_Up-1405_0,0.477222223,30.74861774576923,1048.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1320_0,0.478055555,18.684926721500002,433.0
NORMAL_22_Khandoba Mandir To Shivajinagar_Up-1400_0,0.479166668,26.311642146214286,713.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1355_0,0.47972222200000003,25.231313906866667,458.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1405_0,0.481944443,29.53874644111111,912.0
NORMAL_148_Bhekhrainagar To Pimplegurav_Up-1315_0,0.483333333,26.628435003142858,390.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-1425_0,0.48333333300000003,36.6659615272,760.0
NORMAL_301_Shewalwadi To Katraj_Down-1350_0,0.48361111,26.858955785263156,785.0
NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1400_0,0.48388889,27.91163653052174,949.0
NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1330_0,0.48388889,31.231496381052633,390.0
NORMAL_VJR2_Kesnand Phata To Warje Malwadi_Down-1325_0,0.485555556,22.769908650809526,1042.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-1350_0,0.486666662,31.248557195391303,93.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1305_0,0.486944446,30.72013564866667,358.0
NORMAL_348_Pune Station To Nigdi_Up-1415_0,0.48694444600000003,31.84832284904348,892.0
NORMAL_204_Chinchwad Gaon to  Bhekrainagar_Down-1320_0,0.4875,27.228489501941176,666.0
NORMAL_318_Pune station To Krishna Nagar_Up-1345_0,0.487777775,35.99995809357143,1202.0
NORMAL_236_Ma Na Pa To Khulewadi_UP-1410_0,0.48833333300000004,28.326154249529413,646.0
NORMAL_376_Bhakti Shakti To Shewalwadi_Down-1300_0,0.488333334,28.744148559055557,643.0
NORMAL_29_Swargate To Alandi_Up-1415_0,0.488888893,27.47563663111111,529.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1355_0,0.489444444,24.721369551000002,643.0
NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,0.490555557,33.80116653669565,655.0
NORMAL_19_Shivajinagar To Kondhwa Hospital_Down-1405_0,0.491111111,23.4307249738,324.0
NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1420_0,0.49138888999999997,38.583740997,1038.0
NORMAL_201_Alandi To Bhekrainagar_Down-1315_0,0.492500001,27.845351746315792,816.0
NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,0.49305555700000003,35.417240958,19.0
NORMAL_17_Shaniwarwada To Narhegaon_Up-1415_0,0.493333331,27.05828445880769,563.0
NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_1,0.493333335,33.013154549090906,648.0
NORMAL_110_Ma Na Pa To Ma Na Pa_Round-1410_0,0.495833332,21.33373648052941,758.0
NORMAL_299_Katraj To Bhosarigaon_Up-1335_0,0.49694444299999996,29.003703455999997,1153.0
NORMAL_139_Bhakti Shakti To Shewalwadi_Down-1315_0,0.49888889200000003,29.297992460142858,765.0
NORMAL_177_Pune Station To Salunke Vihar_Up-1405_0,0.500000001,24.859476553764708,264.0
NORMAL_282_Warje Malwadi To Bhosari Terminal_Up-1355_0,0.50027778,30.597440215074077,1163.0
NORMAL_113_Appa Balawant Chowk To Pimplegurav Via Medi Point Mayurnagri_Up-1415_0,0.501388889,30.05381303451613,577.0
NORMAL_358_Bhosari Terminal To Chakan Ambethan Chowk_Up-1415_0,0.501388891,35.6034953201,162.0
NORMAL_133_Ma Na Pa To Wadgaonsheri (Via Anand Park)_Up-1405_0,0.501666667,29.45691718375,565.0
NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1400_0,0.501944446,38.742780367125,1069.0
NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1410_0,0.501944446,38.742780367125,1069.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1420_0,0.5025,29.808568110909093,919.0
NORMAL_317_Pune Station To Sambhajinagar_Up-1410_0,0.504722222,29.802329596521737,961.0
NORMAL_206_Vishalnagar To Hadapsar Gadital_Down-1330_0,0.504722222,26.561690289375,701.0
NORMAL_253_Upper Depot To Vidyanagar_Up-1400_0,0.505277778,31.459119151,885.0
NORMAL_299_Katraj To Bhosarigaon_Up-1315_0,0.505833336,33.18134642104348,901.0
NORMAL_376_Katraj To Bhakti Shakti_Up-1325_0,0.50611111,25.630513748761906,1008.0
NORMAL_301_Shewalwadi To Katraj_Down-1410_0,0.506666666,27.7959260347619,760.0
NORMAL_189_Hadapsar Gadital To Devachi Uruli (Dhangar Vasti)_Up-0900_0,0.5083333329999999,41.539003915625,100.0
NORMAL_185_Hadapsar Gadital To Wagholi Kesnand_Up-1355_0,0.510555554,33.81364395791667,43.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-1420_0,0.510833334,26.62736098227778,533.0
NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1415_0,0.511666664,33.6674531416129,800.0
NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1420_0,0.511666667,33.31931989004167,543.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-1330_0,0.512777776,33.35299687655172,954.0
NORMAL_88_Swargate To Hinjawadi Maan Phase 3_Up-1400_0,0.512777779,22.37071890609091,791.0
NORMAL_126_Vishrantwadi To Pimplenilakh_Up-1420_0,0.515555555,37.682204061448275,190.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1410_0,0.515555559,29.50442083765517,614.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1415_0,0.515555559,29.50442083765517,614.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1405_0,0.515555559,29.50442083765517,614.0
NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1420_0,0.517499998,32.894831574814816,1016.0
NORMAL_187_Bhekrainagar To Pune Station_Up-1405_0,0.518055552,39.557552324666666,409.0
NORMAL_39_Dhankawadi To Pune Station_Up-1400_0,0.518055555,25.40736111042857,459.0
NORMAL_304_Chinchwadgaon To Gavhanevasti Bhosari_Up-0900_0,0.5202777789999999,28.773261922733333,59.0
NORMAL_120_Bhosari To Mhalunge MIDC_Up-1320_0,0.521666667,30.446539795916667,30.0
NORMAL_341_Ma Na Pa To Mohannagar_Up-1410_0,0.524444443,37.83470533586667,1295.0
NORMAL_191_Pune Station To Trinity College_Up-1400_0,0.525555555,29.88361598038461,277.0
NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1305_0,0.5255555559999999,8.304413847500001,30.0
NORMAL_299_Katraj To Bhosarigaon_Up-1250_0,0.525555558,34.920552712047616,834.0
NORMAL_358_Bhosari To Rajgurunagar_Up-1415_0,0.525833333,35.995603375849996,162.0
NORMAL_358_Bhosari To Rajgurunagar_Up-1400_0,0.525833333,35.995603375849996,162.0
NORMAL_133_Ma Na Pa Dengle Pul 2 To Sainathnagar Coloumbia Hospital_Up-1420_0,0.526666667,26.0224695745,562.0
NORMAL_152_MNP To Dhanori / KamalPark Via Lohagaon_Up-1400_0,0.526666668,31.122893703586207,535.0
NORMAL_152_MNP To Dhanori / KamalPark Via Lohagaon_Up-1415_0,0.526666668,31.122893703586207,535.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1245_0,0.527777776,38.500109603333335,358.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1405_0,0.528055557,23.35234360027273,196.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1415_0,0.528055557,23.35234360027273,196.0
NORMAL_230_Bharati Vidyapeeth To Pune Station_Up-1405_0,0.528888889,28.63452807070833,907.0
NORMAL_VJR1_Dhayari Maruti Mandir To Hadapsar Gadital_Down-1400_0,0.5291666660000001,28.84458933762069,806.0
NORMAL_201_Bhekrainagar To Alandi_Up-1400_0,0.529166667,31.165631509434785,819.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1315_0,0.530000002,33.342273343719995,357.0
NORMAL_376_Katraj To Bhakti Shakti_Up-1415_0,0.531111111,25.737595493629627,1263.0
NORMAL_106_Kothrud Depot To Dhayari Maruti Mandir_Up-1415_0,0.532222222,29.16136970918182,467.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-1415_0,0.5325,33.37845368296296,948.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-1405_0,0.5325,33.37845368296296,948.0
NORMAL_VJR3_Kothrud Depot To Hadapsar Gadital_Up-1410_0,0.533611113,24.617818835,706.0
NORMAL_348_Pune Station To Nigdi_Up-1350_0,0.536944445,32.58785018620689,1218.0
NORMAL_21_Swargate To Pimple Nilakh_Up-1400_0,0.539166666,26.72312328656,854.0
NORMAL_21_Swargate To Pimple Nilakh_Up-1405_0,0.539166666,26.72312328656,854.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1310_0,0.540277776,22.51279149628571,487.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-1405_0,0.541944444,38.14807816856,884.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-1415_0,0.541944444,38.14807816856,884.0
NORMAL_207_Hadapsar To Saswad_Up-1400_0,0.545277778,43.8279976837037,203.0
NORMAL_168_Ma Na Pa To Keshavnagar_Up-1345_0,0.5461111080000001,20.4456379584375,85.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1415_0,0.546111111,32.65323833730769,496.0
NORMAL_148_Shewalwadi To Pimple Gurav_Up-1255_0,0.546388887,29.977933352,548.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1420_0,0.548888889,33.23118590884615,585.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1420_0,0.549166667,24.2483872226875,543.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1420_0,0.549722224,26.5043621018125,459.0
NORMAL_14_Dhayari Maruti Mandir To Kesnand Phata_Up-1335_0,0.549999998,29.502281582576924,709.0
NORMAL_355_Chikhali To Dange Chowk_Down-0910_0,0.550277778,23.6824964525,11.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1405_0,0.550833333,24.77831076290476,699.0
NORMAL_17_Shaniwarwada To Narhegaon_Up-1410_0,0.5516666650000001,27.110297521344826,569.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1345_0,0.551666666,23.787451710625,709.0
NORMAL_180_Na Ta Wadi To Bhekrainagar_Up-1415_0,0.552222223,21.111740473450002,510.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1315_0,0.553611109,34.885811939214285,651.0
NORMAL_14_Kesnand Phata To Dhayari Maruti Mandir_Down-1315_0,0.55416667,28.747362102903228,735.0
NORMAL_10_Swargate To Keshavnagar_Up-1335_0,0.554444445,21.849115266857144,59.0
NORMAL_301_Hadapsar Gadital To Swargate_Down-0905_0,0.556944443,38.47144962333333,121.0
NORMAL_155_Pune Station To Lohgaon (Via Dhanori)_Up-1420_0,0.557777781,24.831284268055555,277.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1410_0,0.558333333,29.7043002332,1008.0
NORMAL_299_Katraj To Bhosarigaon_Up-1415_0,0.55861111,24.9618619395625,692.0
NORMAL_148_Pimple Gurav To Shewalwadi_Down-1325_0,0.559444445,25.30328490485,763.0
NORMAL_43_Katraj To Hinjawadi Phase 3_Up-1405_0,0.559722222,42.783197210375,57.0
NORMAL_VJR1_Dhayari Maruti Mandir To Hadapsar Gadital_Down-1325_0,0.561388891,24.39580552936842,822.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1300_0,0.561944443,12.377327094363636,285.0
NORMAL_22_Khandoba Mandir To Shivajinagar_Up-1430_0,0.563333334,29.262474447727275,453.0
NORMAL_311_Pune Station To Pimprigaon_Up-1410_0,0.563333335,31.572564224173913,754.0
NORMAL_151_Pune Station To Alandi_Up-1355_0,0.564722222,36.372697774114286,704.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1335_0,0.564999999,24.534893217052634,742.0
NORMAL_216_Bharati Vidyapeeth To Bharati Vidyapeeth_Round-1400_0,0.565555557,21.20081868778947,661.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1310_0,0.565833332,12.437308952545454,266.0
NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1415_0,0.56611111,32.99925216564,919.0
NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,0.566666667,30.297317195384615,947.0
NORMAL_103_Katraj To Kothrud Depot_Up-1350_0,0.567222221,22.99066842085714,1186.0
NORMAL_168_Ma Na Pa To Keshavnagar_Up-0905_0,0.567777777,20.9175954525,49.0
NORMAL_372_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-0905_0,0.568055555,34.06887518,42.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1420_0,0.5725,22.1537879656,613.0
NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1405_0,0.573888888,34.84771255965517,965.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1300_0,0.574444445,32.38899986133334,1286.0
NORMAL_133_Ma Na Pa Dengle Pul 2 To Sainathnagar Coloumbia Hospital_Up-1400_0,0.575833334,31.53150858604,578.0
NORMAL_131_Ma Na Pa to Vadgaon Shinde_Up-1345_0,0.578333334,30.20643999971875,155.0
NORMAL_348_Pune Station To Nigdi_Up-1340_0,0.579444445,32.453335488,1227.0
NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1400_0,0.581388889,31.133506936107146,459.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1305_0,0.584444442,23.435695304875,616.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1400_0,0.587222224,18.77519693673684,620.0
NORMAL_120_Bhosari To Mhalunge MIDC_Up-1405_0,0.587222224,36.730403055818186,176.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,0.588888889,36.02092830387097,1223.0
NORMAL_14_Dhayari Maruti Mandir To Kesnand Phata_Up-1405_0,0.589166666,32.33433068741935,640.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1350_0,0.589444446,22.109597382153847,400.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1340_0,0.590277775,31.94492029548276,782.0
NORMAL_24_Katraj To Lohagaon_Up-1405_0,0.590277779,27.081200236666664,731.0
NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1340_0,0.5924999989999999,23.121049473,169.0
NORMAL_163_Pune Station To Kharadi Gaon (Dhole Patil College)_Up-1400_0,0.592500001,32.21687762875,442.0
NORMAL_301_Shewalwadi To Katraj_Down-1400_0,0.592777777,27.083094648333333,904.0
NORMAL_348_Pune Station To Nigdi_Up-1405_0,0.594722223,31.142199303629628,1025.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1325_0,0.596666666,20.8231084269375,620.0
NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1410_0,0.596666668,31.153480318793104,1238.0
NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1330_0,0.596944444,28.180359417538458,1187.0
NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1355_0,0.596944446,29.344233695714284,1292.0
NORMAL_234_Ma Na Pa To Kharadi Gaon_Up-1405_0,0.597777777,24.8103319011,655.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-1410_0,0.598611111,27.86405515868182,560.0
NORMAL_119_Ma Na Pa To Alandi_Up-1355_0,0.599444445,35.68895655575,923.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1400_0,0.600277777,24.39514319726087,746.0
NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,0.600833332,33.1563647439394,1076.0
NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1400_0,0.601666667,26.861511134333334,386.0
NORMAL_30_Marketyard To Ghotawade Phata_Up-1350_0,0.602222225,32.98215025617647,709.0
NORMAL_29_Swargate To Alandi_Up-1405_0,0.60305556,29.499489441923078,685.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1400_0,0.604166666,33.92390752666667,652.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1410_0,0.604166666,33.92390752666667,652.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1405_0,0.608888889,23.412366851277778,554.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1415_0,0.608888889,23.412366851277778,554.0
NORMAL_298_Katraj To Chinchwad Gaon_Up-1330_0,0.609444443,32.3992301161,1264.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-1350_0,0.609722223,39.09034296967742,85.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1320_0,0.611666665,12.175996741999999,258.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1405_0,0.616944445,25.74021038424,635.0
NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1400_0,0.616944446,30.7506615045,1254.0
NORMAL_119_Ma Na Pa To Alandi_Up-1410_0,0.618333333,33.42767869725,849.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1410_0,0.619166667,27.756681945159997,840.0
NORMAL_202_Warje Malwadi To Hadapsar Gadital_Down-1350_0,0.6225,23.040276904409094,804.0
NORMAL_301_Swargate To Hadapsar Gadital_Up-0900_0,0.623888888,37.54114601714286,187.0
NORMAL_11_Marketyard To Pimplegurav_Up-1405_0,0.62638889,23.82606846424,723.0
NORMAL_29_Swargate To Alandi_Up-1345_0,0.62777778,35.58877047,895.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1355_0,0.628888888,28.19541632532143,768.0
NORMAL_70_Deccan Gymkhana To Sheregaon_Up-1400_0,0.629722224,31.05471571467647,841.0
NORMAL_103_Katraj To Kothrud Depot_Up-1355_0,0.630833332,22.8522023558,1286.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1335_0,0.631666667,18.796710615416668,343.0
NORMAL_69_Marketyard To Ghotawadegaon_Up-1345_0,0.633055558,32.994197557,482.0
NORMAL_197_Hadapsar Gadital To Kothrud Depot_Up-1335_0,0.633888887,23.279199812857144,896.0
NORMAL_103_Katraj To Kothrud Depot_Up-1405_0,0.639166666,22.795863339466667,1228.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1255_0,0.643055552,38.39488821711111,489.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-1410_0,0.643611111,36.34186702875,92.0
NORMAL_29_Swargate To Alandi_Up-1355_0,0.648888892,31.304538630666666,685.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,0.649999998,28.361958663238095,706.0
NORMAL_174_Pune Station To NDA 10 No Gate Bus Stand_Up-1325_0,0.651388891,31.271934271064517,677.0
NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1350_0,0.659999999,30.69892906318182,464.0
NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,0.665833334,40.800645133636365,95.0
NORMAL_233_Marketyard To ST Stand Paud_Up-1330_0,0.666666667,39.47614397068182,228.0
NORMAL_159_Ma Na Pa To Kasturi Shikshan Sanstha_UP-1410_0,0.6669444449999999,30.627614037083333,663.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,0.668888888,31.17888766207143,1057.0
NORMAL_237_Warje Malwadi To Kharadi gaon_UP-1400_0,0.671111112,22.628533074814815,1063.0
NORMAL_11_Marketyard To Pimplegurav_Up-1350_0,0.672500001,26.527694455,607.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1330_0,0.673333333,34.27736469817857,281.0
NORMAL_337_Swargate To Bhakti Shakti_Up-1355_0,0.67416667,31.62432195964706,1425.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,0.674444445,32.9676834375,1146.0
NORMAL_207_Swargate To Saswad_Up-1350_0,0.676666667,37.2454074415,659.0
NORMAL_180_Na Ta Wadi To Bhekrainagar_Up-1355_0,0.676666667,28.84373226341379,1010.0
NORMAL_14_Dhayari Maruti Mandir To Kesnand Phata_Up-1255_0,0.678611111,30.53648854944,549.0
NORMAL_14_Dhayari Maruti Mandir To Kesnand Phata_Up-1315_0,0.680833333,28.797806789045456,698.0
NORMAL_197_Hadapsar Gadital To Kothrud Depot_Up-1405_0,0.682222221,22.009016127086955,498.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1345_0,0.686388888,31.079090577633334,1242.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1315_0,0.686944447,30.800392780645165,1245.0
NORMAL_VJR1_Hadapsar Gadital To Dhayari Maruti Mandir_Up-1400_0,0.688333333,27.398358075827588,875.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1320_0,0.688333335,28.317412764833335,592.0
NORMAL_133_Ma Na Pa To Anand Park_Up-1410_0,0.689722222,24.302878379666666,562.0
NORMAL_12_Upper Depot To Bhakti Shakti_Up-1355_0,0.692777779,28.42169499027778,1114.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1330_0,0.694444446,23.903449662625,871.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1335_0,0.698611112,20.879466868444446,693.0
NORMAL_103_Katraj To Kothrud Depot_Up-1400_0,0.699166666,22.631398663757576,1338.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1350_0,0.705,25.812948485375,576.0
NORMAL_147_Pune Station To Nhavi Sandas_Up-1345_0,0.706111112,41.20849983395349,262.0
NORMAL_19_Shivajinagar To Kondhwa Hospital_Down-0905_0,0.708055556,27.585326156,127.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1405_0,0.713333334,22.771307220055554,511.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1345_0,0.71388889,32.89489174494737,579.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1325_0,0.714999997,33.43199936446512,648.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1335_0,0.715833333,37.145781938333336,1258.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1400_0,0.717222223,31.017950940545454,612.0
NORMAL_233_Marketyard To ST Stand Paud_Up-1400_0,0.721666669,30.405364340452383,528.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1335_0,0.723055555,22.920559462333333,788.0
NORMAL_198_Hadapsar Gadital To Railway Crossing Manjri_Up-1400_0,0.723055556,27.67585504615,153.0
NORMAL_149_Shewalwadi To Bhakti Shakti_Up-1315_0,0.725277774,34.6894830636,579.0
NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,0.725555555,32.48842876944445,1237.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1345_0,0.7269444469999999,23.84137020519355,895.0
NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1350_0,0.728055552,36.82318326981579,1229.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1400_0,0.733055555,33.854321063166665,1128.0
NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1345_0,0.738888887,30.219562143181815,844.0
NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1350_0,0.743611111,33.0345929771875,893.0
NORMAL_145A_Pune Station To D2 Circle_Up-1400_0,0.745277778,36.65590842021622,773.0
NORMAL_139_Bhekrai nagar To Nigdi_Up-1400_0,0.757499999,31.432949001485714,1109.0
NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1320_0,0.760833334,35.58806176948718,826.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1335_0,0.7616666679999999,25.469266606962965,928.0
NORMAL_148_Shewalwadi To Pimple Gurav_Up-1355_0,0.7633333330000001,20.663283856133333,488.0
NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1400_0,0.765555555,32.12629839777419,1069.0
